公司代码,公司名称,行业,后台节点ID,后台节点名称,L1,L2,L3,L4,L5,L6,L7,L8证据清单,L8证据状态,当前映射关键词,证据缺口,映射状态,置信度,映射来源,规则来源,映射证据ID数,直接L8证据数,映射ID
300378,鼎捷数智,软件服务,ai_compute_application,应用,未来产业主攻方向,AI算力,AI算力产业链,行业应用,服务,行业AI应用/解决方案,行业AI应用业务,研发进展；样机或小批量交付；客户验证；订单或中标；产线建设或量产；收入和毛利改善；专利与标准,暂无直接L8原文证据，需补公告/研报/年报,服务,是否有明确客户或供应链认证；是否有量产、扩产、订单或定点公告；该产品收入占比是否足够高；是否存在国产替代或卡脖子稀缺性证据,pending_review,0.5,main_business,supply_chain_foundation,0,0,auto_300378_ai_compute_application
300380,安硕信息,软件服务,ai_compute_application,应用,未来产业主攻方向,AI算力,AI算力产业链,行业应用,解决方案,行业AI应用/解决方案,行业AI应用业务,研发进展；样机或小批量交付；客户验证；订单或中标；产线建设或量产；收入和毛利改善；专利与标准,暂无直接L8原文证据，需补公告/研报/年报,解决方案；服务,是否有明确客户或供应链认证；是否有量产、扩产、订单或定点公告；该产品收入占比是否足够高；是否存在国产替代或卡脖子稀缺性证据,pending_review,0.5,main_business,supply_chain_foundation,0,0,auto_300380_ai_compute_application
300383,光环新网,软件服务,ai_compute_application,应用,未来产业主攻方向,AI算力,AI算力产业链,行业应用,服务,行业AI应用/解决方案,行业AI应用业务,研发进展；样机或小批量交付；客户验证；订单或中标；产线建设或量产；收入和毛利改善；专利与标准,暂无直接L8原文证据，需补公告/研报/年报,服务,是否有明确客户或供应链认证；是否有量产、扩产、订单或定点公告；该产品收入占比是否足够高；是否存在国产替代或卡脖子稀缺性证据,pending_review,0.5,main_business,supply_chain_foundation,0,0,auto_300383_ai_compute_application
300386,飞天诚信,IT设备,ai_compute_application,应用,未来产业主攻方向,AI算力,AI算力产业链,行业应用,服务,行业AI应用/解决方案,行业AI应用业务,研发进展；样机或小批量交付；客户验证；订单或中标；产线建设或量产；收入和毛利改善；专利与标准,暂无直接L8原文证据，需补公告/研报/年报,服务,是否有明确客户或供应链认证；是否有量产、扩产、订单或定点公告；该产品收入占比是否足够高；是否存在国产替代或卡脖子稀缺性证据,pending_review,0.5,main_business,supply_chain_foundation,0,0,auto_300386_ai_compute_application
300394,天孚通信,通信设备,ai_compute_application,应用,未来产业主攻方向,AI算力,AI算力产业链,行业应用,解决方案,行业AI应用/解决方案,行业AI应用业务,研发进展；样机或小批量交付；客户验证；订单或中标；产线建设或量产；收入和毛利改善；专利与标准,暂无直接L8原文证据，需补公告/研报/年报,解决方案；应用,是否有明确客户或供应链认证；是否有量产、扩产、订单或定点公告；该产品收入占比是否足够高；是否存在国产替代或卡脖子稀缺性证据,pending_review,0.45,introduction,supply_chain_foundation,0,0,auto_300394_ai_compute_application
300397,天和防务,通信设备,ai_compute_application,应用,未来产业主攻方向,AI算力,AI算力产业链,行业应用,服务,行业AI应用/解决方案,行业AI应用业务,研发进展；样机或小批量交付；客户验证；订单或中标；产线建设或量产；收入和毛利改善；专利与标准,暂无直接L8原文证据，需补公告/研报/年报,服务,是否有明确客户或供应链认证；是否有量产、扩产、订单或定点公告；该产品收入占比是否足够高；是否存在国产替代或卡脖子稀缺性证据,pending_review,0.45,introduction,supply_chain_foundation,0,0,auto_300397_ai_compute_application
300414,中光防雷,通信设备,ai_compute_application,应用,未来产业主攻方向,AI算力,AI算力产业链,行业应用,应用,行业AI应用/解决方案,行业AI应用业务,研发进展；样机或小批量交付；客户验证；订单或中标；产线建设或量产；收入和毛利改善；专利与标准,暂无直接L8原文证据，需补公告/研报/年报,应用,是否有明确客户或供应链认证；是否有量产、扩产、订单或定点公告；该产品收入占比是否足够高；是否存在国产替代或卡脖子稀缺性证据,pending_review,0.5,main_business,supply_chain_foundation,0,0,auto_300414_ai_compute_application
300440,运达科技,软件服务,ai_compute_application,应用,未来产业主攻方向,AI算力,AI算力产业链,行业应用,解决方案,行业AI应用/解决方案,行业AI应用业务,研发进展；样机或小批量交付；客户验证；订单或中标；产线建设或量产；收入和毛利改善；专利与标准,暂无直接L8原文证据，需补公告/研报/年报,解决方案,是否有明确客户或供应链认证；是否有量产、扩产、订单或定点公告；该产品收入占比是否足够高；是否存在国产替代或卡脖子稀缺性证据,pending_review,0.5,main_business,supply_chain_foundation,0,0,auto_300440_ai_compute_application
300442,润泽科技,软件服务,ai_compute_application,应用,未来产业主攻方向,AI算力,AI算力产业链,行业应用,服务,行业AI应用/解决方案,行业AI应用业务,研发进展；样机或小批量交付；客户验证；订单或中标；产线建设或量产；收入和毛利改善；专利与标准,暂无直接L8原文证据，需补公告/研报/年报,服务,是否有明确客户或供应链认证；是否有量产、扩产、订单或定点公告；该产品收入占比是否足够高；是否存在国产替代或卡脖子稀缺性证据,pending_review,0.5,main_business,supply_chain_foundation,0,0,auto_300442_ai_compute_application
300448,浩云科技,软件服务,ai_compute_application,应用,未来产业主攻方向,AI算力,AI算力产业链,行业应用,服务,行业AI应用/解决方案,行业AI应用业务,研发进展；样机或小批量交付；客户验证；订单或中标；产线建设或量产；收入和毛利改善；专利与标准,暂无直接L8原文证据，需补公告/研报/年报,服务,是否有明确客户或供应链认证；是否有量产、扩产、订单或定点公告；该产品收入占比是否足够高；是否存在国产替代或卡脖子稀缺性证据,pending_review,0.5,main_business,supply_chain_foundation,0,0,auto_300448_ai_compute_application
300449,汉邦高科,IT设备,ai_compute_application,应用,未来产业主攻方向,AI算力,AI算力产业链,行业应用,解决方案,行业AI应用/解决方案,行业AI应用业务,研发进展；样机或小批量交付；客户验证；订单或中标；产线建设或量产；收入和毛利改善；专利与标准,暂无直接L8原文证据，需补公告/研报/年报,解决方案；服务,是否有明确客户或供应链认证；是否有量产、扩产、订单或定点公告；该产品收入占比是否足够高；是否存在国产替代或卡脖子稀缺性证据,pending_review,0.45,introduction,supply_chain_foundation,0,0,auto_300449_ai_compute_application
300451,创业慧康,软件服务,ai_compute_application,应用,未来产业主攻方向,AI算力,AI算力产业链,行业应用,应用,行业AI应用/解决方案,行业AI应用业务,研发进展；样机或小批量交付；客户验证；订单或中标；产线建设或量产；收入和毛利改善；专利与标准,暂无直接L8原文证据，需补公告/研报/年报,应用,是否有明确客户或供应链认证；是否有量产、扩产、订单或定点公告；该产品收入占比是否足够高；是否存在国产替代或卡脖子稀缺性证据,pending_review,0.5,main_business,supply_chain_foundation,0,0,auto_300451_ai_compute_application
300454,深信服,软件服务,ai_compute_application,应用,未来产业主攻方向,AI算力,AI算力产业链,行业应用,解决方案,行业AI应用/解决方案,行业AI应用业务,研发进展；样机或小批量交付；客户验证；订单或中标；产线建设或量产；收入和毛利改善；专利与标准,暂无直接L8原文证据，需补公告/研报/年报,解决方案；服务,是否有明确客户或供应链认证；是否有量产、扩产、订单或定点公告；该产品收入占比是否足够高；是否存在国产替代或卡脖子稀缺性证据,pending_review,0.45,introduction,supply_chain_foundation,0,0,auto_300454_ai_compute_application
300455,航天智装,IT设备,ai_compute_application,应用,未来产业主攻方向,AI算力,AI算力产业链,行业应用,服务,行业AI应用/解决方案,行业AI应用业务,研发进展；样机或小批量交付；客户验证；订单或中标；产线建设或量产；收入和毛利改善；专利与标准,暂无直接L8原文证据，需补公告/研报/年报,服务,是否有明确客户或供应链认证；是否有量产、扩产、订单或定点公告；该产品收入占比是否足够高；是否存在国产替代或卡脖子稀缺性证据,pending_review,0.5,main_business,supply_chain_foundation,0,0,auto_300455_ai_compute_application
300465,高伟达,软件服务,ai_compute_application,应用,未来产业主攻方向,AI算力,AI算力产业链,行业应用,解决方案,行业AI应用/解决方案,行业AI应用业务,研发进展；样机或小批量交付；客户验证；订单或中标；产线建设或量产；收入和毛利改善；专利与标准,暂无直接L8原文证据，需补公告/研报/年报,解决方案；应用；服务,是否有明确客户或供应链认证；是否有量产、扩产、订单或定点公告；该产品收入占比是否足够高；是否存在国产替代或卡脖子稀缺性证据,pending_review,0.5,main_business,supply_chain_foundation,0,0,auto_300465_ai_compute_application
